protein,PDB ID,SMILES,Affinity Type,Affinity,pAffinity
Dopamine RECEPTOR D2,8IRS,Fc1cccc(n1)N1CCN(Cc2cc3ccccn3n2)CC1,Ki,3400,5.468521083
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,Ki,3400,5.468521083
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,Ki,3400,5.468521083
Dopamine RECEPTOR D2,8IRS,COc1ccc(cc1OC)-c1cc(CCCCN2CCN(CC2)c2ccccc2)on1,Ki,3388,5.470056598
Dopamine RECEPTOR D2,8IRS,CCCN1CCO[C@H]2[C@H]1CCc1ccc(cc21)C(=O)NCc1ccc(OC)cc1,Ki,3388,5.470056598
Dopamine RECEPTOR D2,8IRS,CN1CCc2cccc-3c2[C@H]1Cc1cccc(-c2c(C)cccc2O)c-31,Ki,3380,5.4710833
Dopamine RECEPTOR D2,8IRS,CN1CCc2cccc-3c2[C@H]1Cc1cccc(-c2c(C)cccc2O)c-31,Ki,3380,5.4710833
Dopamine RECEPTOR D2,8IRS,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1)c1ccc2OCOc2c1,Ki,3372,5.472112434
Dopamine RECEPTOR D2,8IRS,C(CCc1cc(no1)-c1ccccc1)CN1CCN(CC1)c1ccccc1,Ki,3366,5.472885888
Dopamine RECEPTOR D2,8IRS,CCCN(CCC)[C@H]1CCc2ccc(OC)cc2C1,Ki,3351,5.474825572
Dopamine RECEPTOR D2,8IRS,O[C@@H](CCCN1CCN(CC1)c1ncc(F)cn1)c1ccc(F)cc1,Ki,3346,5.475474063
Dopamine RECEPTOR D2,8IRS,CCN1CCC[C@H]1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,Ki,3326,5.478077755
Dopamine RECEPTOR D2,8IRS,Clc1ccc(CN2CCN(CC(=O)N3c4ccccc4CC33CCCCC3)CC2)cc1,Ki,3325,5.47820835
Dopamine RECEPTOR D2,8IRS,Clc1cccc(c1)N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,Ki,3323,5.478469659
Dopamine RECEPTOR D2,8IRS,Cc1cccc(NC(=O)CN2CCN(CC2)c2ccccn2)c1,Ki,3320,5.478861916
Dopamine RECEPTOR D2,8IRS,COc1ccc2n(cc(C3=CCNCC3)c2c1)S(=O)(=O)c1cncc2ccccc12,Ki,3319,5.478992748
Dopamine RECEPTOR D2,8IRS,COc1ccc2n(cc(C3=CCNCC3)c2c1)S(=O)(=O)c1cncc2ccccc12,Ki,3319,5.478992748
Dopamine RECEPTOR D2,8IRS,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(cc3)C(F)(F)F)C2)nnc1-c1ccc[nH]c1=O,Ki,3311,5.480040819
Dopamine RECEPTOR D2,8IRS,Cn1c(SCCCN2CC[C@]3(CC3c3ccccc3)C2)nnc1-c1cccnc1,Ki,3311,5.480040819
Dopamine RECEPTOR D2,8IRS,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccccc3)C2)nnc1-c1cccnc1,Ki,3311,5.480040819
Dopamine RECEPTOR D2,8IRS,Cc1nc2cc(C)nc(C)n2c1CN1CCN(CC1)c1ccc(Cl)c(Cl)c1,Ki,3300,5.48148606
Dopamine RECEPTOR D2,8IRS,CCS(=O)(=O)Nc1ccc2[C@H]3[C@H](CCc2c1)N(C)CCc1cc(Cl)c(O)cc31,Ki,3300,5.48148606
Dopamine RECEPTOR D2,8IRS,CC1(CCCCN2CCN(CC2)c2ccccn2)Cc2cc(Cl)ccc2C1=O,Ki,3260,5.4867824
Dopamine RECEPTOR D2,8IRS,COc1ccc(Br)cc1-c1nc(CN(C)C[C@@H]2CCN(Cc3ccccc3)C2)co1,Ki,3250,5.488116639
Dopamine RECEPTOR D2,8IRS,O=C(Nc1ccccc1)Nc1cccc(CCN2CCN(CC2)c2ccccc2)c1,Ki,3250,5.488116639
Dopamine RECEPTOR D2,8IRS,COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccc(cc4)-c4ccsc4)n3C)CC2)CC1,Ki,3250,5.488116639
Dopamine RECEPTOR D2,8IRS,O=C(NC1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1)c1ccc2ncccc2c1,Ki,3248,5.488383979
Dopamine RECEPTOR D2,8IRS,OC(=O)c1ccccc1C(=O)Nc1cccc2ccccc12,Ki,3243,5.489053051
Dopamine RECEPTOR D2,8IRS,CCCN(CCC)C1CCc2cccc(O)c2C1,Ki,3243,5.489053051
Dopamine RECEPTOR D2,8IRS,CC1(CCCCN2CCN(CC2)c2ccccn2)Cc2cc(Cl)ccc2C1=O,Ki,3236,5.489991487
Dopamine RECEPTOR D2,8IRS,C(N1CCCN(CC1)c1nccs1)c1coc(n1)-c1ccccc1,Ki,3231,5.490663042
Dopamine RECEPTOR D2,8IRS,COc1cc(cc(OC)c1OC)C(=O)NN1c2ccccc2N=C(N2CCN(C)CC2)c2cc(Cl)ccc12,Ki,3230,5.490797478
Dopamine RECEPTOR D2,8IRS,Nc1nc(NCCc2c[nH]c3ccccc23)nc(n1)N1CCN(CC1)c1cccc(Cl)c1Cl,Ki,3207,5.49390104
Dopamine RECEPTOR D2,8IRS,CCCN[C@H]1CCc2ccc(OC)cc2C1,Ki,3206,5.494036482
Dopamine RECEPTOR D2,8IRS,CCCN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,C(N1CCC(CC1)n1ccc(c1)-c1cnco1)c1ccccc1,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,N[C@H]1CCCC[C@@H]1NC(=O)c1c2N[C@@H]3CCCC[C@H]3Nc2c2C(=O)c3ccccc3-c3ncnc1c23,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4cc(I)ccc4o3)CC2)c1Cl,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,COc1cc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1OCCCc1ccccc1,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1Cl)N1CCN(Cc2cn3ccccc3n2)CC1,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,CN1CCN(CC1)c1ccc(O)c2OCCOc12,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,3200,5.494850022
Dopamine RECEPTOR D2,8IRS,C[C@H]1CN(CCCNC(=O)CN2CCc3ccccc3C2)C[C@@H](C)O1,Ki,3195,5.495529138
Dopamine RECEPTOR D2,8IRS,COc1cccc2c3CCN(CCCCOc4ccc5CC(=O)Nc5c4)Cc3oc12,Ki,3189,5.496345481
Dopamine RECEPTOR D2,8IRS,COc1cccc2C(=O)N(CCN3CCN(CC3)c3ccc(Cl)cc3)CCc12,Ki,3170,5.498940738
Dopamine RECEPTOR D2,8IRS,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(cc3)C(F)(F)F)C2)nnc1-c1ccc(cc1)-c1nnn[nH]1,Ki,3162,5.500038134
Dopamine RECEPTOR D2,8IRS,Cc1ccccc1N1CCC2CN(CCCSc3nnc(-c4cnccn4)n3C)CC12,Ki,3162,5.500038134
Dopamine RECEPTOR D2,8IRS,CCS(=O)(=O)c1ccc(OC)c(c1)-c1ccc(CN2CCOCC2)[nH]1,Ki,3162,5.500038134
Dopamine RECEPTOR D2,8IRS,O=C(N[C@H]1CC[C@H](CCN2CCc3ccc(cc3CC2)C#N)CC1)c1ccc2ccccc2c1,Ki,3162,5.500038134
Dopamine RECEPTOR D2,8IRS,COc1cc2ccccc2cc1C(=O)OCC1CCN(Cc2ccccc2)CC1,Ki,3162,5.500038134
Dopamine RECEPTOR D2,8IRS,Cc1ccc2c(OCCN3CCN(Cc4cccc5cccnc45)CC3)cccc2n1,Ki,3162,5.500038134
Dopamine RECEPTOR D2,8IRS,Cc1ccc2c(OCCN3CCC(Cc4cc5NC(=O)COc5cc4F)CC3)cc(Cl)cc2n1,Ki,3162,5.500038134
Dopamine RECEPTOR D2,8IRS,[Br-].COc1ccc2n(cc(-c3[nH]c4cccc[n+]4c3C)c2c1)S(=O)(=O)c1ccccc1,Ki,3162,5.500038134
Dopamine RECEPTOR D2,8IRS,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1ccc(Cl)cc1,Ki,3162,5.500038134
Dopamine RECEPTOR D2,8IRS,CC(C)(C)Oc1ccc(cc1)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,Ki,3161,5.500175504
Dopamine RECEPTOR D2,8IRS,C[C@@H]1[C@H]2CN(CCC3(CCCCC3)C(O)=O)CC[C@@H]2Cc2[nH]c3ccc(cc3c12)C(F)(F)F,Ki,3160,5.500312917
Dopamine RECEPTOR D2,8IRS,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)CC1CC1c1cc(F)ccc1OC,Ki,3144,5.502517463
Dopamine RECEPTOR D2,8IRS,NCC(O)c1ccc(O)c(O)c1,Ki,3130,5.504455662
Dopamine RECEPTOR D2,8IRS,O=C1C(=COC11CCN(CCc2ccccc2)CC1)c1ccc2ccccc2c1,Ki,3130,5.504455662
Dopamine RECEPTOR D2,8IRS,CC(C)c1nc(CN2CC[C@@H](C2)c2ccccc2)cs1,Ki,3129,5.504594437
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(CCCCCc2nc3ccccc3o2)CC1,Ki,3108,5.50751899
Dopamine RECEPTOR D2,8IRS,CCCN(CCC)CC1CCc2ccsc2C1,Ki,3107,5.507658747
Dopamine RECEPTOR D2,8IRS,C(N1CCN(CC1)c1ccccc1)c1ccc[nH]1,Ki,3100,5.508638306
Dopamine RECEPTOR D2,8IRS,O=Cc1ccccc1-c1ccc(cc1)C(=O)NC1CCN(Cc2ccccc2)C1,Ki,3100,5.508638306
Dopamine RECEPTOR D2,8IRS,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,Ki,3100,5.508638306
Dopamine RECEPTOR D2,8IRS,CCCCSC1CCc2ccc(cc12)\N=C\N1CCc2cc(OC)c(OC)cc2C1,Ki,3100,5.508638306
Dopamine RECEPTOR D2,8IRS,COc1ccc(Br)cc1C(=O)NC[C@@H]1CCN(Cc2ccccc2)C1,Ki,3100,5.508638306
Dopamine RECEPTOR D2,8IRS,C[Si](C)(C)c1cccc2c(CN3CCN(CC3)c3ccc(Cl)cc3)cnn12,Ki,3100,5.508638306
Dopamine RECEPTOR D2,8IRS,N#Cc1ccc2[nH]c(CN3CCN(CC3)c3ccccc3)cc2c1,Ki,3100,5.508638306
Dopamine RECEPTOR D2,8IRS,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,Ki,3100,5.508638306
Dopamine RECEPTOR D2,8IRS,N#Cc1ccc2[nH]c(CN3CCN(CC3)c3ccccc3)cc2c1,Ki,3100,5.508638306
Dopamine RECEPTOR D2,8IRS,N#Cc1ccc2[nH]c(CN3CCN(CC3)c3ccccc3)cc2c1,Ki,3100,5.508638306
Dopamine RECEPTOR D2,8IRS,O=C(NCCCCN1CCN(CC1)c1ccc2ccccc2n1)C1CCC(CC1)c1ccccc1,Ki,3092,5.509760515
Dopamine RECEPTOR D2,8IRS,O=C(NCCCCN1CCN(CC1)c1ccc2ccccc2n1)C1CCC(CC1)c1ccccc1,Ki,3092,5.509760515
Dopamine RECEPTOR D2,8IRS,CCCN1CCO[C@H]2[C@H]1CCc1ccc(cc21)C(C)=O,Ki,3090,5.510041521
Dopamine RECEPTOR D2,8IRS,Clc1cc2CC(CCN3CCN(CC3)c3ccccn3)C(=O)c2cc1Cl,Ki,3090,5.510041521
Dopamine RECEPTOR D2,8IRS,OC(=O)C(O)=O.COc1cccc(c1)N1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,3090,5.510041521
Dopamine RECEPTOR D2,8IRS,Nc1nc(NCCc2c[nH]c3ccccc23)nc(NCCc2cccc(Cl)c2Cl)n1,Ki,3077,5.511872504
Dopamine RECEPTOR D2,8IRS,Clc1cc2CC(CCN3CCN(CC3)c3ccccn3)C(=O)c2cc1Cl,Ki,3071,5.512720184
Dopamine RECEPTOR D2,8IRS,O=C(Cc1ccc2OCOc2c1)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,Ki,3042,5.51684079
Dopamine RECEPTOR D2,8IRS,OC[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,Ki,3027,5.518987579
Dopamine RECEPTOR D2,8IRS,O=C(NCN1CCN(CC1)c1ccccc1C#N)c1ccccc1,Ki,3020,5.519993057
Dopamine RECEPTOR D2,8IRS,CCn1cncc1-c1c[nH]c2c(F)cc(I)cc12,Ki,3020,5.519993057
Dopamine RECEPTOR D2,8IRS,CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2cc(F)cc(F)c2)CC1,Ki,3011,5.521289244
Dopamine RECEPTOR D2,8IRS,C(N1CCN(CC1)c1ccccc1)c1coc(n1)-c1ccccc1,Ki,3000,5.522878745
Dopamine RECEPTOR D2,8IRS,COC[C@H]1CCCN1CCc1c([nH]c2ccccc12)-c1ccccc1,Ki,3000,5.522878745
Dopamine RECEPTOR D2,8IRS,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,Ki,3000,5.522878745
Dopamine RECEPTOR D2,8IRS,CCCN(CCC)[C@H]1CCn2c(C1)ccc2C=O,Ki,3000,5.522878745
Dopamine RECEPTOR D2,8IRS,C(N1CCN(CC1)c1ccccc1)c1ccc(cc1)-n1cccn1,Ki,3000,5.522878745
Dopamine RECEPTOR D2,8IRS,COc1ccc(cc1)C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc12,Ki,3000,5.522878745
Dopamine RECEPTOR D2,8IRS,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2ccccc2-n2ccnc2)c2ccccc12,Ki,3000,5.522878745
Dopamine RECEPTOR D2,8IRS,CN1CCc2cc(Cl)c(O)cc2[C@@H]2[C@@H]1CCc1cc(NS(C)(=O)=O)ccc21,Ki,3000,5.522878745
Dopamine RECEPTOR D2,8IRS,C(N1CCN(CC1)c1ccccc1)c1ccc[nH]1,Ki,3000,5.522878745
Dopamine RECEPTOR D2,8IRS,CCCN(CCC)[C@H]1CCn2c(C1)ccc2C=O,Ki,3000,5.522878745
Dopamine RECEPTOR D2,8IRS,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,Ki,3000,5.522878745
Dopamine RECEPTOR D2,8IRS,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2ccsc2)c2ccccc12,Ki,2997,5.523313257
Dopamine RECEPTOR D2,8IRS,COc1cccc(c1)C(=O)NCCCN1CCN(CC1)c1ccccc1OC,Ki,2990,5.524328812
Dopamine RECEPTOR D2,8IRS,COc1c(ccc2C[C@H]3N(C)CCc4cccc(c34)-c12)C(C)=O,Ki,2980,5.525783736
Dopamine RECEPTOR D2,8IRS,Cc1ccc(cc1)N1CCN(Cc2ccc3NC(=O)COc3c2)CC1,Ki,2980,5.525783736
Dopamine RECEPTOR D2,8IRS,CCCOc1cccc(CN2CCN(Cc3cc4ccccc4o3)CC2)c1,Ki,2977,5.526221165
Dopamine RECEPTOR D2,8IRS,Cc1cnc(N2CCN(CC[C@H]3CC[C@@H](CC3)NC(=O)CC3CCOCC3)CC2)c2CCOc12,Ki,2951,5.530030791
Dopamine RECEPTOR D2,8IRS,CC1(C)CC(=O)N(CCCCN2Cc3ccccc3C2)C(=O)C1,Ki,2951,5.530030791
Dopamine RECEPTOR D2,8IRS,CCCN1CCC[C@@H]2Cc3n[nH]cc3C[C@@H]12,Ki,2950,5.530177984
Dopamine RECEPTOR D2,8IRS,CCOC(=O)\C=C1/[C@@H]2CCC[C@]1(CCN2CCCCNC(=O)c1cc2ccccc2[nH]1)c1cccc(O)c1,Ki,2950,5.530177984
Dopamine RECEPTOR D2,8IRS,CC(C)c1nc2c(ccnc2n1Cc1cccc(Cl)c1)N1CCNCC1,Ki,2941,5.531504975
Dopamine RECEPTOR D2,8IRS,CC1(C)CC(=O)N(CCCCN2Cc3ccccc3C2)C(=O)C1,Ki,2933,5.532687937
Dopamine RECEPTOR D2,8IRS,O=C(CCCCN1Cc2ccccc2C1)c1nc2ccccc2s1,Ki,2931,5.532984182
Dopamine RECEPTOR D2,8IRS,C(CN1CCN(CC1)c1ccccn1)Cc1nc2ccccc2s1,Ki,2930,5.53313238
Dopamine RECEPTOR D2,8IRS,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2C[C@H]1CO,Ki,2923,5.534171185
Dopamine RECEPTOR D2,8IRS,FCCCOc1cccc(CN2CCN(Cc3cc4ccccc4o3)CC2)c1,Ki,2920,5.534617149
Dopamine RECEPTOR D2,8IRS,Fc1ccc(CN2CCC(CC2)NCCSC(c2ccc(F)cc2)c2ccc(F)cc2)cc1,Ki,2920,5.534617149
Dopamine RECEPTOR D2,8IRS,CN1CCN(CC1)c1nc(N)nc(COc2ccc(C)cc2)n1,Ki,2916,5.53521248
Dopamine RECEPTOR D2,8IRS,N[C@@H]1CCN(C1)c1ccc2[nH]nc(c2c1)S(=O)(=O)c1cccc2ccccc12,Ki,2910,5.536107011
Dopamine RECEPTOR D2,8IRS,CC1(NC(=O)N(CC(O)CN2CCN(CC2)c2ccccc2)C1=O)c1ccc(F)cc1,Ki,2906,5.53670439
Dopamine RECEPTOR D2,8IRS,COc1ccccc1N1CCN(Cc2cn(nn2)-c2ccc(OCCOCCOCCF)cc2)CC1,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(Cc2cnn(c2)-c2ccccc2)CC1,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,Cc1cccc(NC(=O)CN2CCC(CC2)c2ccccn2)c1,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,CC(C)C(=O)Nc1cccc(c1)C1CCN(Cc2ccc(Oc3ccc(Cl)c(Cl)c3)cc2)CC1,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,CN1CCC2(CC1)OC(=CC2=O)c1ccccc1,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,Fc1ccc(cc1)C1=COC2(CCN(CCc3ccccc3)CC2)CC1=O,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,COc1cc(CCNC[C@@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1OCCCc1ccccc1,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,COc1ccccc1N1CCN(Cc2c(C)[nH]c3nc(ncc23)N(C)C)CC1,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,COc1ccccc1N1CCN(Cc2c(C)nc3cc(C)nc(C)n23)CC1,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,Clc1nccc2c(CN3CCN(CC3)c3ccccc3)c[nH]c12,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,CCCN(CCC)C1CCC(=CC1)C#C,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,Fc1ccc(cc1)C(SCCNC1CCN(CC1)C(=O)c1ccccc1)c1ccc(F)cc1,Ki,2900,5.537602002
Dopamine RECEPTOR D2,8IRS,CC(C)(C)[NH2+]Cc1ccc(o1)-c1ccccc1,Ki,2896,5.538201442
Dopamine RECEPTOR D2,8IRS,OC1(Cc2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,Ki,2890,5.539102157
Dopamine RECEPTOR D2,8IRS,COc1ccccc1N1CCN(CC(F)CCNC(=O)c2ccc-3c(Cc4ccccc-34)c2)CC1,Ki,2890,5.539102157
Dopamine RECEPTOR D2,8IRS,CCCCN1CCC(C1)c1cccc(O)c1,Ki,2877,5.541060138
Dopamine RECEPTOR D2,8IRS,CC(C)(CN1CCC(CC1)C1=Nc2ccccc2Oc2ccccc12)C(O)=O,Ki,2874,5.541513236
Dopamine RECEPTOR D2,8IRS,CCCN1CCC(CC1)c1ccc2ccccc2c1,Ki,2870,5.542118103
Dopamine RECEPTOR D2,8IRS,CCOC(=O)\C=C1/[C@@H]2CCC[C@]1(CCN2C[C@H]1C[C@@H]1CCNC(=O)c1cc2ccccc2[nH]1)c1cccc(O)c1,Ki,2860,5.543633967
Dopamine RECEPTOR D2,8IRS,COc1cc2CCN(CCNC(=O)c3cc(C)ccc3OC)Cc2cc1OC,Ki,2850,5.54515514
Dopamine RECEPTOR D2,8IRS,Fc1cccc2C[C@@H](CCc12)NCc1ccccc1,Ki,2830,5.548213564
Dopamine RECEPTOR D2,8IRS,OC12C3C4C5C3C(C3C5CC4C13)N2CC1CCCCC1,Ki,2830,5.548213564
Dopamine RECEPTOR D2,8IRS,OC12C3C4C5C3C(C3C5CC4C13)N2CC1CCCCC1,Ki,2830,5.548213564
Dopamine RECEPTOR D2,8IRS,Cc1cccc(c1)C(=O)NCN1CCN(CC1)c1ccccc1C#N,Ki,2818,5.550059011
Dopamine RECEPTOR D2,8IRS,OC(=O)C(O)=O.O=C1CCc2cc(OCCCN3CCCN(CC3)c3ccccn3)ccc2N1,Ki,2818,5.550059011
Dopamine RECEPTOR D2,8IRS,C[Si](C)(C)c1cccc2c(CN3CCN(CC3)c3ccc(Cl)cc3)cnn12,Ki,2800,5.552841969
Dopamine RECEPTOR D2,8IRS,Clc1ccc(cc1)N1CCN(Cc2cnn3c(cccc23)-c2ccccc2)CC1,Ki,2800,5.552841969
Dopamine RECEPTOR D2,8IRS,COc1c(cc(Br)c2ccccc12)C(=O)NCC[C@@H]1CCN(Cc2ccccc2)C1,Ki,2800,5.552841969
Dopamine RECEPTOR D2,8IRS,COc1c(cc(Br)c2ccccc12)C(=O)NCC[C@@H]1CCN(Cc2ccccc2)C1,Ki,2800,5.552841969
Dopamine RECEPTOR D2,8IRS,COCC1=C([C@@H](N(C(=O)NCCCN2CCC(CC2)c2cccc(NC(C)=O)c2)C(=O)N1)c1ccc(F)c(F)c1)C(=O)OC,Ki,2800,5.552841969
Dopamine RECEPTOR D2,8IRS,O=C1C[C@H](CN2CCN(CC2)c2ccccc2)NC(=N1)c1ccccc1,Ki,2800,5.552841969
Dopamine RECEPTOR D2,8IRS,CCCN1CCc2cccc-3c2C1Cc1cccc(OC(=O)NC(C)(C)C)c-31,Ki,2800,5.552841969
Dopamine RECEPTOR D2,8IRS,O=C1C[C@H](CN2CCN(CC2)c2ccccc2)NC(=N1)c1ccccc1,Ki,2800,5.552841969
Dopamine RECEPTOR D2,8IRS,CCCN(CCC)C1CCC(=CC1)C#C,Ki,2800,5.552841969
Dopamine RECEPTOR D2,8IRS,OC(=O)C(O)=O.O=C1CCc2cc(OCCCN3CCCN(CC3)c3ccccn3)ccc2N1,Ki,2798,5.55315229
Dopamine RECEPTOR D2,8IRS,O[C@@H]1[C@@H]2CCC[C@]1(CCN2C\C=C\c1ccccc1)c1cccc(O)c1,Ki,2790,5.554395797
Dopamine RECEPTOR D2,8IRS,Clc1ccc2c(ccnc2c1)N1CCN(CCCCNC(=O)N2CCC(CC2)c2ccccc2)CC1,Ki,2788,5.554707231
Dopamine RECEPTOR D2,8IRS,Clc1ccc2c(ccnc2c1)N1CCN(CCCCNC(=O)N2CCC(CC2)c2ccccc2)CC1,Ki,2788,5.554707231
Dopamine RECEPTOR D2,8IRS,CC1CN(CCN2CCN(CC2)c2noc3ccccc23)C(=O)c2ccn(C)c12,Ki,2782,5.555642874
Dopamine RECEPTOR D2,8IRS,CC1CN(CCN2CCN(CC2)c2noc3ccccc23)C(=O)c2ccn(C)c12,Ki,2782,5.555642874
Dopamine RECEPTOR D2,8IRS,Cc1ccc2N=C(N3CCN(CC(C)(C)C(O)=O)CC3)c3cc(Cl)sc3Oc2c1,Ki,2780,5.555955204
Dopamine RECEPTOR D2,8IRS,Oc1ccc2c3CCN(Cc4ccc(Cl)cc4)Cc3c(=O)oc2c1,Ki,2780,5.555955204
Dopamine RECEPTOR D2,8IRS,Oc1ccc2c3CCN(Cc4ccc(Cl)cc4)Cc3c(=O)oc2c1,Ki,2780,5.555955204
Dopamine RECEPTOR D2,8IRS,FC(F)(F)c1ccc(CNC(=O)CCOCCN2CCN(CC2)c2cccnc2-c2ccccc2)cc1,Ki,2766,5.558147824
Dopamine RECEPTOR D2,8IRS,COc1ccccc1N1CCC2(CCN(CCCCNC(=O)c3ccc(cc3)-c3ccsc3)CC2)CC1,Ki,2766,5.558147824
Dopamine RECEPTOR D2,8IRS,CN1CCc2cccc-3c2[C@H]1Cc1ccc(C(C)=O)c(O)c-31,Ki,2760,5.559090918
Dopamine RECEPTOR D2,8IRS,CC(=O)N1CC(C1)c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(cc3)C(F)(F)F)C2)n1C,Ki,2754,5.560036064
Dopamine RECEPTOR D2,8IRS,OC(=O)C(O)=O.O=C1CCc2ccccc2N1CCCN1CCN(CC1)c1ccccn1,Ki,2754,5.560036064
Dopamine RECEPTOR D2,8IRS,COc1ccc(Br)cc1-c1ncc(CNC[C@@H]2CCN(Cc3ccccc3)C2)[nH]1,Ki,2750,5.560667306
Dopamine RECEPTOR D2,8IRS,CC(C)(C)OC(=O)NCCN1CCC(O)(CC1)c1ccc(Cl)cc1,Ki,2750,5.560667306
Dopamine RECEPTOR D2,8IRS,Cc1ccc(cc1C)N1CCN(CC[C@H]2NC(=O)c3ccccc23)CC1,Ki,2748,5.560983272
Dopamine RECEPTOR D2,8IRS,C(CCN1CCN(CC1)c1ccccc1)CNC1=Nc2ccccc2OC1,Ki,2745,5.561457651
Dopamine RECEPTOR D2,8IRS,COc1cccc(CCCCN2CCN(CC2)c2ccc(Cl)cc2)c1,Ki,2740,5.562249437
Dopamine RECEPTOR D2,8IRS,CN(C)CCOc1ccccc1Cc1ccccc1,Ki,2740,5.562249437
Dopamine RECEPTOR D2,8IRS,CCCCOc1cc2CCN3Cc4c(C[C@H]3c2cc1O)ccc(O)c4OC,Ki,2739,5.562407968
Dopamine RECEPTOR D2,8IRS,CN1CCc2cc(O)ccc2C1Cc1ccccc1C,Ki,2724,5.564792897
Dopamine RECEPTOR D2,8IRS,Cc1cnc(N2CCN(CC[C@H]3CC[C@@H](CC3)NC(=O)CC3CCOCC3)CC2)c2ccoc12,Ki,2718,5.565750548
