protein,PDB ID,SMILES,Affinity Type,Affinity,pAffinity
Dopamine RECEPTOR D1,8IRR,CC1CN(CCOc2ccccc2Cc2ccccc2)CCO1,Ki,1676,5.775725986
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1c1cc(F)ccc1OC,Ki,1668,5.777803954
Dopamine RECEPTOR D1,8IRR,O=C(c1ccccc1)c1ccccc1OCCN1CCCC1,Ki,1651,5.782252927
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)CC1CC1c1cccc(Cl)c1Cl,Ki,1647,5.783306401
Dopamine RECEPTOR D1,8IRR,COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(CCC3(C)C)cc2C)o1,Ki,1620,5.790484985
Dopamine RECEPTOR D1,8IRR,CCCN1CCc2cccc-3c2[C@H]1Cc1cccc(OCc2cn(CCCCN4CCN(CC4)c4ccccc4OC)nn2)c-31,Ki,1600,5.795880017
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,Ki,1600,5.795880017
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(CCCCNC(=O)c3ccc(I)cc3)Cc2cc1O,Ki,1600,5.795880017
Dopamine RECEPTOR D1,8IRR,OC(=O)c1ccccc1C(=O)Nc1cccc2ccccc12,Ki,1540,5.812479279
Dopamine RECEPTOR D1,8IRR,CN1CCN(CC1)c1nc2cc(ccc2n2cccc12)C(F)(F)F,Ki,1529,5.815592515
Dopamine RECEPTOR D1,8IRR,Fc1ccc(CN2CCCC3(CCN(Cc4cc5ccc(Cl)cc5[nH]4)C3)C2)cc1F,Ki,1527,5.816160963
Dopamine RECEPTOR D1,8IRR,CCCN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,1510,5.821023053
Dopamine RECEPTOR D1,8IRR,Cl.CCN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1c1cc(Cl)ccc1OC,Ki,1509,5.82131076
Dopamine RECEPTOR D1,8IRR,Clc1cccc(N2CCN(CCCCc3cn(nn3)-c3ccn4ncc(C=O)c4c3)CC2)c1Cl,Ki,1500,5.823908741
Dopamine RECEPTOR D1,8IRR,Oc1cc2N=C(NCCc2cc1Cl)C1CC1,Ki,1500,5.823908741
Dopamine RECEPTOR D1,8IRR,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2cccnc12,Ki,1500,5.823908741
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2cnn3ccccc23)CC1,Ki,1500,5.823908741
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2ccn3nccc3c2)CC1,Ki,1500,5.823908741
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,Ki,1500,5.823908741
Dopamine RECEPTOR D1,8IRR,C(CN1CCN(CC1)c1ccccc1)Oc1ccccc1Cc1ccccc1,Ki,1480,5.829738285
Dopamine RECEPTOR D1,8IRR,Cl.CN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1c1cc(F)ccc1OCCF,Ki,1468,5.833273944
Dopamine RECEPTOR D1,8IRR,Clc1cccc(N2CCN(C\C=C\CNC(=O)c3cc4ccccc4o3)CC2)c1Cl,Ki,1460,5.835647144
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1ccc(F)cc1,Ki,1457,5.836540448
Dopamine RECEPTOR D1,8IRR,CCN(CC)CCCC(C)Nc1cnc(cn1)C(=O)Nc1ccc(Cl)c2cccnc12,Ki,1443,5.840733669
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN3Cc4c(C)cc(C)cc4CC3c2cc1OC,Ki,1441,5.841336019
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN3Cc4c(C)cc(C)cc4C[C@H]3c2cc1OC,Ki,1441,5.841336019
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)CC1CC1c1ccc(cc1)C(F)(F)F,Ki,1423,5.8467951
Dopamine RECEPTOR D1,8IRR,COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,Ki,1410,5.850780887
Dopamine RECEPTOR D1,8IRR,Clc1ccc(cc1)N1CCN(CCCc2cc3ccccc3o2)CC1,Ki,1408,5.851397345
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCOc2ccc3c(C=O)cnn3c2)CC1,Ki,1400,5.853871964
Dopamine RECEPTOR D1,8IRR,CCCN(CCCCOc1ccc2c(C=O)cnn2c1)[C@H]1CCc2c(O)cccc2C1,Ki,1400,5.853871964
Dopamine RECEPTOR D1,8IRR,Clc1cccc(N2CCN(CCCCNC(=O)C3=Cc4ccccc4[Te]3)CC2)c1Cl,Ki,1400,5.853871964
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCCNC(=O)c2cc3ccccn3n2)CC1,Ki,1400,5.853871964
Dopamine RECEPTOR D1,8IRR,OC(=O)c1cc(-c2ccc(cc2)[C@@H]2C[C@@H]3C[C@H]2CN3)c2ccc(cc2c1)-c1ccc(cc1)C(F)(F)F,Ki,1400,5.853871964
Dopamine RECEPTOR D1,8IRR,OC(=O)c1cc(-c2ccc(cc2)[C@H]2C[C@H]3C[C@@H]2NC3=O)c2ccc(cc2c1)-c1ccc(cc1)C(F)(F)F,Ki,1400,5.853871964
Dopamine RECEPTOR D1,8IRR,N[C@H]1C[C@@H](CO)[C@@H](C1)c1ccc(cc1)-c1cc(cc2cc(ccc12)-c1ccc(cc1)C(F)(F)F)C(O)=O,Ki,1400,5.853871964
Dopamine RECEPTOR D1,8IRR,CN(C)C(=O)COC(=O)c1cc(-c2ccc(cc2)[C@H]2C[C@H]3C[C@@H]2CN3)c2ccc(cc2c1)-c1ccc(cc1)C(F)(F)F,Ki,1400,5.853871964
Dopamine RECEPTOR D1,8IRR,CC(=O)N1CCC(CC1)c1ccc(cc1)-c1cc(cc2cc(ccc12)-c1ccc(cc1)C(F)(F)F)C(O)=O,Ki,1390,5.8569852
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)C[C@@H]1C[C@H]1c1cccc(Cl)c1Cl,Ki,1380,5.860120914
Dopamine RECEPTOR D1,8IRR,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.N\C(NCCCc1nnc(N)s1)=N/C(=O)NCc1ccccc1,Ki,1380,5.860120914
Dopamine RECEPTOR D1,8IRR,CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc1c[nH]c3cccc2c13,Ki,1363,5.865504144
Dopamine RECEPTOR D1,8IRR,C[N@@H+]1C[C@@H](C=C2[C@H]1Cc1c(Br)[nH]c3cccc2c13)C(N)=O,Ki,1350,5.869666232
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)C[C@@H]1C[C@H]1c1cccc(Cl)c1Cl,Ki,1349,5.86998805
Dopamine RECEPTOR D1,8IRR,CCN1CCc2cc(C)cc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,1340,5.872895202
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)CC1CC1c1ccc(Cl)cc1,Ki,1308,5.883392256
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1cccc(F)c1,Ki,1308,5.883392256
Dopamine RECEPTOR D1,8IRR,CCCN1CCc2cccc-3c2[C@H]1Cc1cccc(OCCCCN2CCN(CC2)c2ccccc2OC)c-31,Ki,1307,5.883724412
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)\N=N\c2ccc(F)cc2)CC1,Ki,1300,5.886056648
Dopamine RECEPTOR D1,8IRR,CCCN(CCCCNC(=O)\C=C\c1ccc(F)cc1)C1Cc2ccccc2C1,Ki,1300,5.886056648
Dopamine RECEPTOR D1,8IRR,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,Ki,1300,5.886056648
Dopamine RECEPTOR D1,8IRR,CN1CCc2cc(SCCN)cc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,1300,5.886056648
Dopamine RECEPTOR D1,8IRR,CCCN(CCCCOc1ccn2ncc(C=O)c2c1)[C@H]1CCc2c(O)cccc2C1,Ki,1300,5.886056648
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc2ccccc2c1)C[C@@H]1C[C@H]1c1cccc(Cl)c1Cl,Ki,1288,5.890084137
Dopamine RECEPTOR D1,8IRR,CCCCCCN1CCC(C1)c1cccc(O)c1,Ki,1278,5.893469146
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1ccc(cc1)C(F)(F)F,Ki,1278,5.893469146
Dopamine RECEPTOR D1,8IRR,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,Ki,1277,5.893809103
Dopamine RECEPTOR D1,8IRR,Clc1ccc(cc1)N1CCN(CCCc2nc3ccccc3s2)CC1,Ki,1273,5.895171596
Dopamine RECEPTOR D1,8IRR,COc1ccc2Cc3ccccc3CN(C)CCCc2c1,Ki,1264,5.898252926
Dopamine RECEPTOR D1,8IRR,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(C(=O)c2ccccc2C)c2ccccc12,Ki,1232,5.909389292
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2C(N)=O)ccc1-c1c(C)n[nH]c(=O)c1C,Ki,1220,5.913640169
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2C(N)=O)ccc1-c1c(C)n[nH]c(=O)c1C,Ki,1220,5.913640169
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2C(N)=O)ccc1-c1c(C)n[nH]c(=O)c1C,Ki,1220,5.913640169
Dopamine RECEPTOR D1,8IRR,OC1(CC2CCC(C1)N2Cc1c[nH]c2ccccc12)c1ccc(Cl)cc1,Ki,1220,5.913640169
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3ncc(C=O)c3c2)CC1,Ki,1200,5.920818754
Dopamine RECEPTOR D1,8IRR,CCCN(CCc1ccccc1)C1CCc2c(O)cccc2C1,Ki,1200,5.920818754
Dopamine RECEPTOR D1,8IRR,Oc1cc2CC[C@H]3NCc4ccccc4[C@@H]3c2cc1O,Ki,1200,5.920818754
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCNC(=O)c2cc3ccccn3n2)CC1,Ki,1200,5.920818754
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3ccnn23)CC1,Ki,1200,5.920818754
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCNC(=O)c2cnn3ccccc23)CC1,Ki,1200,5.920818754
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCNC(=O)c2cc3ccccn3n2)CC1,Ki,1200,5.920818754
Dopamine RECEPTOR D1,8IRR,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1Cl,Ki,1195,5.922632095
Dopamine RECEPTOR D1,8IRR,FC(F)(F)c1cccc(COC2CCN(Cc3cc4ccc(Cl)cc4[nH]3)CC2)c1,Ki,1192,5.923723745
Dopamine RECEPTOR D1,8IRR,COc1cc2[C@H]3Cc4ccc(OC)c(OC)c4CN3CCc2cc1O,Ki,1189,5.924818145
Dopamine RECEPTOR D1,8IRR,CCCN1CCc2cccc-3c2[C@@H]1Cc1cccc(OCCCCN2CCN(CC2)c2ccccc2OC)c-31,Ki,1174,5.930331903
Dopamine RECEPTOR D1,8IRR,Clc1ccc(cc1)N1CCN(CCCc2nc3ccccc3o2)CC1,Ki,1172,5.931072388
Dopamine RECEPTOR D1,8IRR,Cc1nc2ncccn2c1-c1ccc(Oc2ncnn3cccc23)cc1C,Ki,1150,5.93930216
Dopamine RECEPTOR D1,8IRR,CN1CCc2cccc-3c2C1Cc1ccc2nc(N)sc2c-31,Ki,1150,5.93930216
Dopamine RECEPTOR D1,8IRR,Cl.CCOc1ccc(F)cc1C1CC1CN(CC)CCCSc1nnc(-c2ccccc2)n1C,Ki,1148,5.940058112
Dopamine RECEPTOR D1,8IRR,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,Ki,1148,5.940058112
Dopamine RECEPTOR D1,8IRR,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,Ki,1146,5.940815382
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,Ki,1132,5.946153573
Dopamine RECEPTOR D1,8IRR,Cl.CCOc1ccc(F)cc1C1CC1CN(C)CCCSc1nnc(-c2ccccc2)n1C,Ki,1122,5.950007143
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)C[C@H]1C[C@@H]1c1cccc(Cl)c1Cl,Ki,1122,5.950007143
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(C)C3Cc4ccc(N)cc4-c(c1OC1CC1)c23,Ki,1111,5.954285941
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cccc(F)c1,Ki,1105,5.956637722
Dopamine RECEPTOR D1,8IRR,Cc1cncc2[C@H]3[C@@H](CCc4cc(O)c(O)cc34)NCc12,Ki,1100,5.958607315
Dopamine RECEPTOR D1,8IRR,Oc1cc2CC[C@H]3NCc4ccncc4[C@@H]3c2cc1O,Ki,1100,5.958607315
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCOc2ccc3ccnn3c2)CC1,Ki,1100,5.958607315
Dopamine RECEPTOR D1,8IRR,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2cccnc12,Ki,1100,5.958607315
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3o2)CC1,Ki,1100,5.958607315
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCCNC(=O)c2cnn3ccccc23)CC1,Ki,1100,5.958607315
Dopamine RECEPTOR D1,8IRR,OC(=O)c1ccc(cc1)C#Cc1ccc2OC(C(=Cc2c1)[N+]([O-])=O)C(F)(F)F,Ki,1100,5.958607315
Dopamine RECEPTOR D1,8IRR,Cc1ccc(CN2CCN(CC2)C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3Cl)c3ccccc23)c(C)c1,Ki,1097,5.959793372
Dopamine RECEPTOR D1,8IRR,Cl.CCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cc(F)ccc1OC,Ki,1084,5.964970718
Dopamine RECEPTOR D1,8IRR,Cl.COc1ccc(F)cc1C1CC1CN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1,Ki,1078,5.967381239
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)C[C@H]1C[C@@H]1c1cc(F)ccc1OC,Ki,1071,5.970210529
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc2ccccc2c1)C[C@H]1C[C@@H]1c1cccc(Cl)c1Cl,Ki,1047,5.980053318
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(CC=C)CC(c2cc1O)c1c(Cl)cccc1Cl,Ki,1044,5.981299501
Dopamine RECEPTOR D1,8IRR,Clc1cccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4n3)CC2)c1Cl,Ki,1040,5.982966661
Dopamine RECEPTOR D1,8IRR,Cc1ccccc1-c1cc2c([nH]1)[nH]c(=O)n(CCN1CCN(CC1)c1ccccc1Cl)c2=O,Ki,1040,5.982966661
Dopamine RECEPTOR D1,8IRR,CCCCCCOc1cc2CCN3Cc4c(C[C@H]3c2cc1O)ccc(O)c4OCCCCCC,Ki,1014,5.993962045
Dopamine RECEPTOR D1,8IRR,COc1ccc2C3Cc4cc(OC)c(OC)c(OC)c4CN3CCc2c1,Ki,1004,5.998266287
Dopamine RECEPTOR D1,8IRR,COc1cc(COc2cc(N)c(Cl)cc2C(=O)CCC2CCN(CCNS(C)(=O)=O)CC2)cc(OC)c1,Ki,1000,6
Dopamine RECEPTOR D1,8IRR,CCCCN1CCC(COC(=O)c2cc(Cl)c(N)c3OCCOc23)CC1,Ki,1000,6
Dopamine RECEPTOR D1,8IRR,CCCN(CCC)C1CCc2cc(CS(=O)(=O)c3ccc(OC)cc3)ccc2C1,Ki,1000,6
Dopamine RECEPTOR D1,8IRR,CCc1c(nn(c1-c1ccc(Br)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1,Ki,1000,6
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCOc2ccc3c(\C=N\O)cnn3c2)CC1,Ki,1000,6
Dopamine RECEPTOR D1,8IRR,CN1CCc2c(Cc3ccccc3CC1)ccn2C,Ki,1000,6
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1ccc(F)cc1,Ki,992,6.003488328
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cccc(Cl)c1,Ki,992,6.003488328
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(C\C=C\CNC(=O)c2cc3ccccc3o2)CC1,Ki,990,6.004364805
Dopamine RECEPTOR D1,8IRR,Oc1cc2CCNC[C@H](c3ccccc3)c2cc1O,Ki,987,6.005682847
Dopamine RECEPTOR D1,8IRR,Cl.CCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1cc(F)ccc1OC,Ki,986,6.006123085
Dopamine RECEPTOR D1,8IRR,Clc1cccc(N2CCN(CCCCOc3ccn4ncc(C=O)c4c3)CC2)c1Cl,Ki,970,6.013228266
Dopamine RECEPTOR D1,8IRR,COc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2cc3CCc4ccc(CCc2cc3)cc4)CC1,Ki,970,6.013228266
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1cc(F)ccc1OC,Ki,967,6.014573526
Dopamine RECEPTOR D1,8IRR,Cc1cccc(c1)C1CN(CCCc2cn(CCCN3CCN(CC3)c3ncccn3)nn2)CCc2cc(O)c(O)cc12,Ki,963,6.016373713
Dopamine RECEPTOR D1,8IRR,COc1cc(CCNCCc2ccc(O)c3NC(=O)COc23)ccc1OCCCc1ccccc1,Ki,960,6.017728767
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1cccc(Cl)c1,Ki,940,6.026872146
Dopamine RECEPTOR D1,8IRR,Cc1nc2sccn2c(=O)c1CCN1CCC(CC1)=C(c1ccc(F)cc1)c1ccc(F)cc1,Ki,933,6.030118356
Dopamine RECEPTOR D1,8IRR,Clc1cccc(N2CCN(C\C=C\CNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,Ki,931,6.031050319
Dopamine RECEPTOR D1,8IRR,Clc1cccc(N2CCN(CCCCOc3ccn4ncc(C#N)c4c3)CC2)c1Cl,Ki,930,6.031517051
Dopamine RECEPTOR D1,8IRR,CC1=NCCc2cc(Cl)c(O)cc2N1Cc1ccccc1,Ki,930,6.031517051
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1cc(Cl)ccc1OC,Ki,930,6.031517051
Dopamine RECEPTOR D1,8IRR,CN1CCc2cccc3-c4cc(ccc4CC1c23)[N+]([O-])=O,Ki,928,6.032452024
Dopamine RECEPTOR D1,8IRR,CCCN1C[C@@H](C[C@H]2[C@H]1CCc1cc(O)c(O)cc21)c1ccc(O)cc1,Ki,921,6.03574037
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCOc2ccn3nc(CO)cc3c2)CC1,Ki,920,6.036212173
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2nccc3[nH]cnc23)ccc1-c1c(C)ncnc1C,Ki,912,6.040005162
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2nccc3[nH]cnc23)ccc1-c1c(C)ncnc1C,Ki,912,6.040005162
Dopamine RECEPTOR D1,8IRR,CN1CCc2cc(c(O)cc2C(C1)c1ccccc1)-c1ccccc1C,Ki,912,6.040005162
Dopamine RECEPTOR D1,8IRR,CCCN1CCc2cccc-3c2C1Cc1cccc(OCCCN(CCCN2CCN(CC2)c2ccccc2OC)S(C)(=O)=O)c-31,Ki,910,6.040958608
Dopamine RECEPTOR D1,8IRR,COCCn1c(-c2ccc(Oc3ncnc4occc34)cc2)c(C)c(=O)[nH]c1=O,Ki,900,6.045757491
Dopamine RECEPTOR D1,8IRR,COCCn1c(-c2ccc(Oc3ncnc4occc34)cc2)c(C)c(=O)[nH]c1=O,Ki,900,6.045757491
Dopamine RECEPTOR D1,8IRR,CSC1=Nc2cc(O)c(Cl)cc2CCN1,Ki,900,6.045757491
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3ncc(\C=N/O)c3c2)CC1,Ki,900,6.045757491
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(I)ccc3o2)CC1,Ki,900,6.045757491
Dopamine RECEPTOR D1,8IRR,COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(F)cc2)CC1,Ki,899,6.046240308
Dopamine RECEPTOR D1,8IRR,CN1CCc2cc(Cl)c(O)cc2[C@@H]2[C@H]1CCc1ccccc21,Ki,898,6.046723663
Dopamine RECEPTOR D1,8IRR,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,Ki,895,6.048176965
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(C)[C@H]3Cc4cc5OCOc5cc4-c(c1OC)c23,Ki,895,6.048176965
Dopamine RECEPTOR D1,8IRR,COc1cc(Oc2nccn3nccc23)ccc1-c1c(C)ncnc1C,Ki,894,6.048662481
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cccc(Cl)c1Cl,Ki,891,6.050122296
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1cccc(Cl)c1Cl,Ki,891,6.050122296
Dopamine RECEPTOR D1,8IRR,CCCCc1cnc2CN[C@@H]3CCc4cc(O)c(O)cc4[C@H]3c2c1,Ki,890,6.050609993
Dopamine RECEPTOR D1,8IRR,COc1ccccc1OCCNC[C@H](O)c1ccc(O)c(O)c1,Ki,890,6.050609993
Dopamine RECEPTOR D1,8IRR,Fc1ccc(CN2CCN(CC2)C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3Cl)c3ccccc23)c(F)c1,Ki,886,6.052566278
Dopamine RECEPTOR D1,8IRR,CN(CCC=C1c2ccccc2CCc2ccccc12)C(=O)Cc1ccc(OCCCN2CCCCC2)cc1,Ki,879,6.056011125
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cc(F)ccc1OC,Ki,871,6.059981845
Dopamine RECEPTOR D1,8IRR,Clc1ccc2Nc3ccccc3C(=Nc2c1)N1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,Ki,866,6.062482108
Dopamine RECEPTOR D1,8IRR,CCCCN1CCC(C1)c1cccc(O)c1,Ki,861,6.064996849
Dopamine RECEPTOR D1,8IRR,COc1cc(CCNCCc2ccc(O)c(O)c2)ccc1OCCCc1ccccc1,Ki,860,6.065501549
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3ncc(C#N)c3c2)CC1,Ki,860,6.065501549
Dopamine RECEPTOR D1,8IRR,FCCOc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,Ki,860,6.065501549
Dopamine RECEPTOR D1,8IRR,Fc1ccc2CC(CCN3CCN(CC3)c3ccc(Cl)cc3)Cc2c1,Ki,837,6.077274542
Dopamine RECEPTOR D1,8IRR,Fc1ccc(CN2CCN(CC2)C2=Nc3cc(Cl)ccc3Nc3ccccc23)c(F)c1,Ki,835,6.078313525
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(Cc3cccc(O)c3OC)C(C)c2cc1O,Ki,833,6.079354999
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)CC1CC1c1cccc(Cl)c1,Ki,832,6.079876674
Dopamine RECEPTOR D1,8IRR,CN(C)c1ccc(cc1)C(=O)NCCCCN1CCC(C1)c1cccc(O)c1,Ki,831,6.080398976
Dopamine RECEPTOR D1,8IRR,CN(C)c1ccc(cc1)C(=O)NCCCCN1CCC(C1)c1cccc(O)c1,Ki,831,6.080398976
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(C)C3Cc4ccc(N)cc4-c(c1OCC=C)c23,Ki,830,6.080921908
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2N2CC(F)(F)C2)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,Ki,826,6.083019953
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2N2CC(F)(F)C2)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,Ki,826,6.083019953
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2N2CC(F)(F)C2)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,Ki,826,6.083019953
Dopamine RECEPTOR D1,8IRR,Clc1cccc(N2CCCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,Ki,825,6.083546051
Dopamine RECEPTOR D1,8IRR,CCCCCCOc1c(O)ccc2C[C@@H]3N(CCc4cc(OCCC)c(O)cc34)Cc12,Ki,820,6.086186148
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cc(Cl)ccc1OC,Ki,818,6.087246696
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCc2ccc3[nH]nnc3c2)CC1,Ki,813,6.089909454
Dopamine RECEPTOR D1,8IRR,CCCN(CCc1ccccc1)C1CCc2c(O)cccc2C1,Ki,804,6.094743951
Dopamine RECEPTOR D1,8IRR,CCCN(CCCCOc1ccn2nccc2c1)[C@H]1CCc2c(O)cccc2C1,Ki,800,6.096910013
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,Ki,800,6.096910013
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(CCCCNC(=O)c3ccc4ccccc4c3)Cc2cc1O,Ki,800,6.096910013
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(CCCCNC(=O)c3ccc(cc3)-c3ccccc3)Cc2cc1O,Ki,800,6.096910013
