protein,PDB ID,SMILES,Affinity Type,Affinity,pAffinity
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(Cc2cn3cc(C)cc(I)c3n2)CC1,Ki,470,6.327902142
Dopamine RECEPTOR D3,8IRT,C(CCc1c[nH]c2ccccc12)CN1CCc2ccccc2C1,Ki,469,6.328827157
Dopamine RECEPTOR D3,8IRT,Nc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1,Ki,469,6.328827157
Dopamine RECEPTOR D3,8IRT,C(CCc1c[nH]c2ccccc12)CN1CCc2ccccc2C1,Ki,468,6.329754147
Dopamine RECEPTOR D3,8IRT,Nc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1,Ki,468,6.329754147
Dopamine RECEPTOR D3,8IRT,CN1CCc2c(Br)c(O)c(O)cc2C(C1)c1ccccc1C,Ki,467,6.330683119
Dopamine RECEPTOR D3,8IRT,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(cc1)-c1ccccc1,Ki,467,6.330683119
Dopamine RECEPTOR D3,8IRT,FC(CCNCc1ccc-2c(Cc3ccccc-23)c1)CN1CCN(CC1)c1cccc(Cl)c1Cl,Ki,467,6.330683119
Dopamine RECEPTOR D3,8IRT,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,466,6.331614083
Dopamine RECEPTOR D3,8IRT,Fc1ccc(cc1)C(=O)CCN1CCN2C(CCc3ccccc23)C1,Ki,465,6.332547047
Dopamine RECEPTOR D3,8IRT,Cc1cccc(c1)C(=O)NCN1CCN(CC1)c1ccccc1Cl,Ki,464,6.333482019
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(Cc2cc(CN3CCN(C)CC3)c3cccccc23)CC1,Ki,460,6.337242168
Dopamine RECEPTOR D3,8IRT,COc1cc2CCN(Cc3ccccc3CNC(=O)c3cccc(Cl)c3Cl)Cc2cc1O,Ki,460,6.337242168
Dopamine RECEPTOR D3,8IRT,OC(CCNCCC(C#N)(c1ccccc1)c1ccccc1)CN1CCN(CC1)c1cccc(Cl)c1Cl,Ki,460,6.337242168
Dopamine RECEPTOR D3,8IRT,COc1ccc(cc1OCCN1CCCCC1)N1CC=C(C1=O)c1ccc(Cl)c(Cl)c1,Ki,457,6.3400838
Dopamine RECEPTOR D3,8IRT,O[C@H](COc1ccccc1)CN1CCC(CC1)Oc1ccccc1,Ki,457,6.3400838
Dopamine RECEPTOR D3,8IRT,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,454,6.342944147
Dopamine RECEPTOR D3,8IRT,Cc1c(cnn1C1CCN(Cc2ccccc2)CC1)-c1ccccc1,Ki,450,6.346787486
Dopamine RECEPTOR D3,8IRT,Cc1c([nH]nc1-c1ccccc1)C1CCN(Cc2ccccc2)CC1,Ki,450,6.346787486
Dopamine RECEPTOR D3,8IRT,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1cccc(Cl)c1,Ki,450,6.346787486
Dopamine RECEPTOR D3,8IRT,CCC(C)Oc1c(O)ccc2C[C@@H]3N(CCc4cc(OC)c(O)cc34)Cc12,Ki,450,6.346787486
Dopamine RECEPTOR D3,8IRT,O=S(=O)(N1CCc2c1cccc2N1CCN(CC1)C1CCC1)c1ccccc1,Ki,449,6.347753659
Dopamine RECEPTOR D3,8IRT,Cl.Clc1ccc2sc(CCCCN3CCc4ccccc4C3)nc2c1,Ki,447,6.349692477
Dopamine RECEPTOR D3,8IRT,Cl.Clc1ccc2sc(CCCCN3CCc4ccccc4C3)nc2c1,Ki,447,6.349692477
Dopamine RECEPTOR D3,8IRT,CCc1cc(Cl)c(OC)c(c1)N1CCNCC1,Ki,446,6.350665141
Dopamine RECEPTOR D3,8IRT,CN(C)CCCN1c2ccc3ccccc3c2Sc2c(C)ccc(C)c12,Ki,442,6.354577731
Dopamine RECEPTOR D3,8IRT,OC1(CCN(Cc2n[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,440,6.356547324
Dopamine RECEPTOR D3,8IRT,CCOCCn1cc(COc2ccc(CN3CCN(CC3)c3ccccc3OC)cc2OC)nn1,Ki,440,6.356547324
Dopamine RECEPTOR D3,8IRT,Cn1c(SCCCN2CCC3(CC2)CCN(CC3)c2cccc(c2)C#N)nnc1-c1ccccc1,Ki,438,6.358525889
Dopamine RECEPTOR D3,8IRT,CCCN1CCN(CC1)c1ccc2CCCC(N(C)C(=O)OCc3ccccc3)c2c1,Ki,438,6.358525889
Dopamine RECEPTOR D3,8IRT,Cn1c(SCCCN2CCO[C@H](C2)c2ccc(cc2)C(F)(F)F)nnc1-c1ccc(cc1)-c1ncco1,Ki,437,6.359518563
Dopamine RECEPTOR D3,8IRT,COc1ccc(cc1)N(CCCCN1CCC(O)(CC1)c1ccc(Cl)c(c1)C(F)(F)F)c1ccc(OC)cc1,Ki,437,6.359518563
Dopamine RECEPTOR D3,8IRT,COc1cc2OC[C@H]3[C@H](CN4CCN(C\C(C)=C\c5ccccc5)CC4)ON=C3c2cc1OC,Ki,433,6.363512104
Dopamine RECEPTOR D3,8IRT,COc1ccc2C[C@@H]3N(CCc4cc5OCOc5cc34)Cc2c1OC,Ki,433,6.363512104
Dopamine RECEPTOR D3,8IRT,Cc1cccc(NC(=O)CN2CCC(CC2)c2ccccc2)c1,Ki,433,6.363512104
Dopamine RECEPTOR D3,8IRT,OC1(CC2CCC(C1)N2Cc1csc2ccccc12)c1cccc(Cl)c1Cl,Ki,431,6.36552273
Dopamine RECEPTOR D3,8IRT,Clc1ccc(CN2CCC(CC2)c2cc(on2)-c2ccc(Cl)cc2)cc1,Ki,430,6.366531544
Dopamine RECEPTOR D3,8IRT,Cc1c([nH]nc1-c1ccc(Cl)cc1)C1CCN(Cc2ccccc2)CC1,Ki,430,6.366531544
Dopamine RECEPTOR D3,8IRT,Clc1ccc(CN2CCC(CC2)c2cc(on2)-c2ccc(Cl)cc2)cc1,Ki,430,6.366531544
Dopamine RECEPTOR D3,8IRT,CCCN(CCC)[C@H]1CCn2c(C)ccc2C1,Ki,430,6.366531544
Dopamine RECEPTOR D3,8IRT,Clc1ccc(cc1)N1CCN(Cc2c[nH]c3ccccc23)CC1,Ki,430,6.366531544
Dopamine RECEPTOR D3,8IRT,O=C(NCCCN1CCN(CC1)c1ccccc1)c1cccc-2c1Cc1ccccc-21,Ki,430,6.366531544
Dopamine RECEPTOR D3,8IRT,O=C(NCCCN1CCN(CC1)c1ccccc1)c1cccc2C(=O)c3ccccc3-c12,Ki,430,6.366531544
Dopamine RECEPTOR D3,8IRT,CCCN1CCc2cc(OCCCF)cc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,430,6.366531544
Dopamine RECEPTOR D3,8IRT,CCC(=O)OC1(CCN(CCCC(=O)c2ccccc2)CC1)c1ccccc1,Ki,429,6.367542708
Dopamine RECEPTOR D3,8IRT,COc1ccc(cc1)C1CCN(Cc2ccc3NC(=O)COc3c2)CC1,Ki,428,6.368556231
Dopamine RECEPTOR D3,8IRT,Cc1ncoc1-c1nnc(SCCCN2CCOC(C2)c2ccc(F)cc2)n1C,Ki,427,6.369572125
Dopamine RECEPTOR D3,8IRT,CN1CN(c2ccccc2)C2(CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)C1=O,Ki,427,6.369572125
Dopamine RECEPTOR D3,8IRT,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2Cc2ccccc2)c1OCc1ccccc1,Ki,426,6.370590401
Dopamine RECEPTOR D3,8IRT,O=c1ccc2ccc(CNCCNc3ccccc3)cc2o1,Ki,424,6.372634143
Dopamine RECEPTOR D3,8IRT,CC(O)CN1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,424,6.372634143
Dopamine RECEPTOR D3,8IRT,C[C@H]1CO[C@H](CN1)c1ccc(N)nc1,Ki,424,6.372634143
Dopamine RECEPTOR D3,8IRT,CC(O)CN1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,424,6.372634143
Dopamine RECEPTOR D3,8IRT,C[C@H]1CO[C@H](CN1CC(O)CCNC(=O)c1cc2ccccc2[nH]1)c1ccc(N)nc1,Ki,423,6.373659633
Dopamine RECEPTOR D3,8IRT,C[C@H]1CO[C@H](CN1CC(O)CCNC(=O)c1cc2ccccc2[nH]1)c1ccc(N)nc1,Ki,423,6.373659633
Dopamine RECEPTOR D3,8IRT,Fc1ccc(SCCCN2CCN(CC2)c2ccc(Cl)cc2)cc1,Ki,422,6.374687549
Dopamine RECEPTOR D3,8IRT,Fc1ccc(SCCCN2CCN(CC2)c2ccc(Cl)cc2)cc1,Ki,422,6.374687549
Dopamine RECEPTOR D3,8IRT,OC1(CCN(Cc2ccn(c2)-c2ccccc2)CC1)c1cccc(c1)C(F)(F)F,Ki,420,6.37675071
Dopamine RECEPTOR D3,8IRT,CCCN(CCC)[C@H]1CCn2c(CO)ccc2C1,Ki,420,6.37675071
Dopamine RECEPTOR D3,8IRT,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,Ki,420,6.37675071
Dopamine RECEPTOR D3,8IRT,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,Ki,420,6.37675071
Dopamine RECEPTOR D3,8IRT,Cc1ccc(C)c(c1)C1CCN(CCCC(=O)c2cc(C)ccc2C)CC1,Ki,420,6.37675071
Dopamine RECEPTOR D3,8IRT,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,Ki,420,6.37675071
Dopamine RECEPTOR D3,8IRT,CCCN1CCN(CC1)c1ccc(O)c2[nH]c(=O)ccc12,Ki,420,6.37675071
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCC2(CCN(CCCSc3ncc(-c4ccccc4)n3C)CC2)CC1,Ki,418,6.378823718
Dopamine RECEPTOR D3,8IRT,COc1c(Cl)cc2CCN(C)CCc3ccccc3Cc2c1Cl,Ki,415,6.381951903
Dopamine RECEPTOR D3,8IRT,CCCCc1nc2cc(ccc2n1Cc1ccc(cc1)-c1ccccc1C(O)=O)S(=O)(=O)NC1CCCCC1,Ki,415,6.381951903
Dopamine RECEPTOR D3,8IRT,CCCOc1cc2CCN3Cc4c(C[C@H]3c2cc1O)c(Br)cc(O)c4OCCOCC,Ki,415,6.381951903
Dopamine RECEPTOR D3,8IRT,CCCN[C@@H]1Cc2cccc3[nH]c(=O)n(C1)c23,Ki,410,6.387216143
Dopamine RECEPTOR D3,8IRT,Clc1ccc(cc1)N1CCN(CCCC(=O)c2cc3CCc4ccc(CCc2cc3)cc4)CC1,Ki,410,6.387216143
Dopamine RECEPTOR D3,8IRT,CCCN(CCCCNC(C)=O)C1Cc2ccccc2C1,Ki,410,6.387216143
Dopamine RECEPTOR D3,8IRT,Clc1ccc(cc1)N1CCN(Cc2cnn3c(cccc23)N2CCN(Cc3ccccc3)CC2)CC1,Ki,410,6.387216143
Dopamine RECEPTOR D3,8IRT,Brc1cccc(n1)N1CCN(Cc2cnn3ccccc23)CC1,Ki,410,6.387216143
Dopamine RECEPTOR D3,8IRT,COc1cc2CCN(CCCCNC(=O)c3ccc(cc3)C#N)Cc2cc1OC,Ki,410,6.387216143
Dopamine RECEPTOR D3,8IRT,Clc1ccc(N2CCN(CCCCNC(=O)c3cc4ccccc4[nH]3)CC2)c(Cl)c1,Ki,410,6.387216143
Dopamine RECEPTOR D3,8IRT,CNC1CCc2c(C1)cccc2OC,Ki,409,6.388276692
Dopamine RECEPTOR D3,8IRT,C(CCNC1=Nc2ccccc2OC1)CCN1CCN(CC1)c1ccccn1,Ki,408,6.389339837
Dopamine RECEPTOR D3,8IRT,O=C1CCc2ccccc2N1CCCN1CCC(CCc2ccccc2)CC1,Ki,407,6.390405591
Dopamine RECEPTOR D3,8IRT,Clc1ccc2CC(CCN3CCN(CC3)c3ccccn3)C(=O)c2c1,Ki,407,6.390405591
Dopamine RECEPTOR D3,8IRT,Clc1ccc2CC(CCN3CCN(CC3)c3ccccn3)C(=O)c2c1,Ki,407,6.390405591
Dopamine RECEPTOR D3,8IRT,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccc(Cl)cc1,Ki,404,6.393618635
Dopamine RECEPTOR D3,8IRT,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccc(Cl)cc1,Ki,404,6.393618635
Dopamine RECEPTOR D3,8IRT,C[C@H]1CO[C@H](CN1CC1CC1CNC(=O)c1cc2ccccc2[nH]1)c1ccc(N)nc1,Ki,404,6.393618635
Dopamine RECEPTOR D3,8IRT,Oc1ccc2OC[C@H]3NCCO[C@@H]3c2c1,Ki,403,6.394694954
Dopamine RECEPTOR D3,8IRT,CN1CCC(CC1)c1ccc2N(CCc2c1)S(=O)(=O)c1ccccc1,Ki,401,6.396855627
Dopamine RECEPTOR D3,8IRT,COc1cc(CCNC[C@@H](O)c2ccc(O)c3NC(=O)COc23)ccc1OCCCc1ccccc1,Ki,400,6.397940009
Dopamine RECEPTOR D3,8IRT,COc1ccc(cc1)N(Cc1ccc(F)cc1)NC(=O)NCCCN1CCN(CC1)c1ccccc1OC,Ki,400,6.397940009
Dopamine RECEPTOR D3,8IRT,CN1CCc2c(Cl)c(O)c(O)cc2C(C1)c1cccc(C)c1,Ki,399,6.399027104
Dopamine RECEPTOR D3,8IRT,CCCCCCOc1nsnc1C1=CCCN(C)C1,Ki,398,6.400116928
Dopamine RECEPTOR D3,8IRT,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccn(c2)-c2ccccc2)CC1,Ki,398,6.400116928
Dopamine RECEPTOR D3,8IRT,CN(C)[C@@H]1[C@H](CCO)c2cc3n(ccc3cc12)S(=O)(=O)c1ccccc1,Ki,398,6.400116928
Dopamine RECEPTOR D3,8IRT,COc1ccc(Br)c(O)c1C(=O)NCCN1CCN(CC1)c1ccccc1,Ki,398,6.400116928
Dopamine RECEPTOR D3,8IRT,O=C(CCCN1CCN(CC1)c1ccccn1)c1ccc2NC(=O)CCc2c1,Ki,398,6.400116928
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(CCCNC(=O)c2ccc(I)cc2)CC1,Ki,396,6.402304814
Dopamine RECEPTOR D3,8IRT,Cn1c(SCCCN2CCC3(CC2)CCN(CC3)c2ccccc2O)nnc1-c1ccccc1,Ki,396,6.402304814
Dopamine RECEPTOR D3,8IRT,CN(CCC(F)CN1CCN(CC1)c1cccc(Cl)c1Cl)Cc1ccc-2c(Cc3ccccc-23)c1,Ki,393,6.40560745
Dopamine RECEPTOR D3,8IRT,Nc1ccc(CCCCN2CCN(CC2)c2ccccn2)cc1,Ki,391,6.407823243
Dopamine RECEPTOR D3,8IRT,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.COc1cc(CCN2CCC(O)(CC2)c2ccc(Cl)cc2)ccc1OCCSSCCN,Ki,390,6.408935393
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(Cc2cn3cc(C)cc(-c4ccccc4)c3n2)CC1,Ki,390,6.408935393
Dopamine RECEPTOR D3,8IRT,Oc1cc2OCC3NCc4ccccc4C3c2cc1O,Ki,390,6.408935393
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(Cc2cc(CN(C)C)c3cccccc23)CC1,Ki,390,6.408935393
Dopamine RECEPTOR D3,8IRT,Nc1ccc(CCCCN2CCN(CC2)c2ccccn2)cc1,Ki,389,6.410050399
Dopamine RECEPTOR D3,8IRT,CN(C)CCCN1c2ccccc2CCc2ccccc12,Ki,387,6.412289035
Dopamine RECEPTOR D3,8IRT,Cc1ccc(cc1)C1CN(CC=C)CCc2c(Br)c(O)c(O)cc12,Ki,385,6.41453927
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(CCCCOc2ccc(cc2)-c2cn3cccc(C)c3n2)CC1,Ki,385,6.41453927
Dopamine RECEPTOR D3,8IRT,Cc1ccccc1N1CCN(CCCCNc2ccccn2)CC1,Ki,383,6.416801226
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCC2(CCN(CCCSc3ncc([nH]3)-c3ccccc3)CC2)CC1,Ki,383,6.416801226
Dopamine RECEPTOR D3,8IRT,CCCN1CCC(CC1)c1cccc2N(CCc12)S(=O)(=O)c1ccccc1,Ki,383,6.416801226
Dopamine RECEPTOR D3,8IRT,O=C(CCCN1CCN(CC1)c1ccccn1)c1ccc2NC(=O)CCc2c1,Ki,383,6.416801226
Dopamine RECEPTOR D3,8IRT,NC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,382,6.417936637
Dopamine RECEPTOR D3,8IRT,CN(CCCCOc1ccc2CCC(=O)Nc2c1)[C@@H]1Cc2cccc3[nH]c(=O)n(C1)c23,Ki,382,6.417936637
Dopamine RECEPTOR D3,8IRT,COc1ccccc1[C@@H]1C[C@H]1NCCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1,Ki,382,6.417936637
Dopamine RECEPTOR D3,8IRT,Cc1ccc(OCCNCCCOc2ccccc2C)cc1,Ki,381,6.419075024
Dopamine RECEPTOR D3,8IRT,CN1CCc2cccc-3c2C1Cc1ccc2nc(N)sc2c-31,Ki,381,6.419075024
Dopamine RECEPTOR D3,8IRT,Cc1c([nH]c(=O)n1C1CCN(Cc2ccccc2)CC1)-c1ccc(Cl)cc1,Ki,380,6.420216403
Dopamine RECEPTOR D3,8IRT,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(OC(=O)CCCCCCCCCCCCCCCCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1)c1ccc(Cl)cc1,Ki,380,6.420216403
Dopamine RECEPTOR D3,8IRT,CN1CCN(CC1)c1ccc(O)c2[nH]c(=O)ccc12,Ki,380,6.420216403
Dopamine RECEPTOR D3,8IRT,Clc1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1,Ki,380,6.420216403
Dopamine RECEPTOR D3,8IRT,Cc1ccc(OCCNCCCOc2ccccc2C)cc1,Ki,380,6.420216403
Dopamine RECEPTOR D3,8IRT,COc1cc2CCN(Cc3ccccc3CNC(=O)c3ccccc3Cl)Cc2cc1O,Ki,380,6.420216403
Dopamine RECEPTOR D3,8IRT,Clc1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1,Ki,380,6.420216403
Dopamine RECEPTOR D3,8IRT,Cc1ccc(cc1)C(=O)NCN1CCN(CC1)c1ccccc1C#N,Ki,377,6.42365865
Dopamine RECEPTOR D3,8IRT,CN[C@@H]1Cc2cccc3n(CCCCOCCCCc4ccccc4)c(=O)n(C1)c23,Ki,377,6.42365865
Dopamine RECEPTOR D3,8IRT,O=C(CCCN1CCN(CC1)c1ccccn1)c1ccc2CCCc2c1,Ki,376,6.424812155
Dopamine RECEPTOR D3,8IRT,Cc1cc(NC(=O)CN2CCC3(C2)CCCN(Cc2ccc(F)c(F)c2)C3)ccc1F,Ki,376,6.424812155
Dopamine RECEPTOR D3,8IRT,COc1cc2OC[C@H]3[C@H](CN4CCN(C\C(C)=C\c5ccc(F)cc5)CC4)ON=C3c2cc1OC,Ki,375,6.425968732
Dopamine RECEPTOR D3,8IRT,CN1CCc2c(Cl)c(O)c(O)cc2[C@@H](C1)c1cccc(C)c1,Ki,374,6.427128398
Dopamine RECEPTOR D3,8IRT,O[C@H](CCCN1CCN(CC1)c1ccccn1)c1ccc(F)cc1,Ki,374,6.427128398
Dopamine RECEPTOR D3,8IRT,CCOc1c(O)cc(Br)c2C[C@@H]3N(CCc4cc(OC)c(O)cc34)Cc12,Ki,373,6.428291168
Dopamine RECEPTOR D3,8IRT,C[C@@H](O)CN1CCN(CC1)c1cccc(Cl)c1Cl,Ki,373,6.428291168
Dopamine RECEPTOR D3,8IRT,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,372,6.42945706
Dopamine RECEPTOR D3,8IRT,COc1ccc(OCCNCCCOc2ccccc2)cc1,Ki,372,6.42945706
Dopamine RECEPTOR D3,8IRT,O=C(CCCN1CCN(CC1)c1ccccn1)c1ccc2CCCc2c1,Ki,372,6.42945706
Dopamine RECEPTOR D3,8IRT,CN1c2cc(ccc2[S@@+]([O-])c2ccccc2C1=O)C(=O)NCc1ccc(Br)cc1,Ki,370,6.431798276
Dopamine RECEPTOR D3,8IRT,Clc1ccc(cc1)N1CCCN(Cc2c[nH]c3ncccc23)CC1,Ki,370,6.431798276
Dopamine RECEPTOR D3,8IRT,Clc1ccc(cc1)N1CCN(CCCCCc2cc3ccccn3n2)CC1,Ki,370,6.431798276
Dopamine RECEPTOR D3,8IRT,CCCC#Cc1cc(CN2CCN(CC2)c2ccccc2OC)c2cccccc12,Ki,370,6.431798276
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(Cc2cc(C#C)c3cccccc23)CC1,Ki,370,6.431798276
Dopamine RECEPTOR D3,8IRT,Cn1c(SCCCN2CCC3(CC2)CCN(CC3)c2ccc(cc2F)C(F)(F)F)nnc1-c1ccccc1,Ki,370,6.431798276
Dopamine RECEPTOR D3,8IRT,Oc1cc2CCN(Cc3ccccc3CNC(=O)c3cccc(c3)C#N)Cc2cc1O,Ki,370,6.431798276
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(CCCNC(=O)NCc2ccccc2-c2ccc(cc2)-c2ccccc2)CC1,Ki,370,6.431798276
Dopamine RECEPTOR D3,8IRT,COc1ccc(OCCNCCCOc2ccccc2)cc1,Ki,369,6.432973634
Dopamine RECEPTOR D3,8IRT,CCCN(CCC)C1CCc2cc(OC)ccc2C1,Ki,366,6.436518915
Dopamine RECEPTOR D3,8IRT,Clc1cccc(c1)C(=O)NCN1CCN(CC1)c1ccccc1Cl,Ki,364,6.438898616
Dopamine RECEPTOR D3,8IRT,Nc1nc2-c3cc(OCCCN4CCCCC4)ccc3C(=O)c2c(n1)-c1ccccc1,Ki,364,6.438898616
Dopamine RECEPTOR D3,8IRT,O=S(=O)(N1CCc2ccc(cc12)C1CCN(CC1)C1CCC1)c1ccccc1,Ki,362,6.441291429
Dopamine RECEPTOR D3,8IRT,CCCCC(=O)Nc1ccc2n(Cc3ccc(cc3)-c3ccccc3C(O)=O)c(CCCC)nc2c1,Ki,362,6.441291429
Dopamine RECEPTOR D3,8IRT,CCCN(CCC)C1CCc2cccc(O)c2C1,Ki,361,6.442492798
Dopamine RECEPTOR D3,8IRT,COc1cccc2CC(CCc12)N(C)C,Ki,361,6.442492798
Dopamine RECEPTOR D3,8IRT,Clc1ccc(cc1)[C@@H]1C[C@H]1NCCC1(CCOC2(CCCC2)C1)c1ccccn1,Ki,361,6.442492798
Dopamine RECEPTOR D3,8IRT,COc1ccc(cc1)-c1[nH]c(=O)n(C2CCN(Cc3ccccc3)CC2)c1C,Ki,360,6.443697499
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(CCNC(=O)c2cnn3ccccc23)CC1,Ki,360,6.443697499
Dopamine RECEPTOR D3,8IRT,Cc1nn(cc1CN1CCN(CC1)c1ccccc1)-c1ccccc1,Ki,360,6.443697499
Dopamine RECEPTOR D3,8IRT,CNc1cc(OC)c(cc1Cl)C(=O)NC[C@H]1CCN(Cc2ccccc2)C1,Ki,360,6.443697499
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(CCNC(=O)c2cnn3ccccc23)CC1,Ki,360,6.443697499
Dopamine RECEPTOR D3,8IRT,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,360,6.443697499
Dopamine RECEPTOR D3,8IRT,CCCN[C@@H]1CCc2ccc(OS(=O)(=O)C(F)(F)F)cc2C1,Ki,359,6.444905551
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(CC1)C1CC2CC(CC2C1)NC1CC2CC(CC2C1)N1CCN(CC1)c1ccccc1OC,Ki,358,6.446116973
Dopamine RECEPTOR D3,8IRT,CN1CCc2c(cc(O)c(O)c2Br)[C@@H](C1)c1cccc(c1)C(F)(F)F,Ki,356,6.448550002
Dopamine RECEPTOR D3,8IRT,FC(F)(F)c1ccc(OCCCN2CCN(CC2)c2ccccn2)cc1,Ki,355,6.449771647
Dopamine RECEPTOR D3,8IRT,Oc1ccc2OCC(NCCCCNC(=O)c3cc4ccccc4[nH]3)C(=O)c2c1,Ki,354,6.450996738
Dopamine RECEPTOR D3,8IRT,Oc1ccc2OCC(NCCCCNC(=O)c3cc4ccccc4[nH]3)C(=O)c2c1,Ki,354,6.450996738
Dopamine RECEPTOR D3,8IRT,CN1c2cc(ccc2[S@@+]([O-])c2ccccc2C1=O)C(=O)NCCN1CCCC1,Ki,350,6.455931956
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(CCCNC(=O)c2ccc(COCCOCCOCCOCCOCCOCCOCCOCCOCc3ccc(cc3)C(=O)NCCCN3CCN(CC3)c3ccccc3OC)cc2)CC1,Ki,350,6.455931956
Dopamine RECEPTOR D3,8IRT,CCC[C@H]1CN(Cc2ccccc2)C[C@@H]1CNC(=O)c1cc(Cl)c(NC)cc1OC,Ki,350,6.455931956
Dopamine RECEPTOR D3,8IRT,CCCN(CCC)C1CCC(=CC1)C#C,Ki,350,6.455931956
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(Cc2cc(CN3CCOCC3)c3cccccc23)CC1,Ki,350,6.455931956
Dopamine RECEPTOR D3,8IRT,COc1ccc(OCCN2CCN(CC2)C(=O)c2cc3ccccc3[nH]2)cc1,Ki,350,6.455931956
Dopamine RECEPTOR D3,8IRT,Cc1ccc(CCCNCCCOc2ccccc2)cc1,Ki,347,6.459670525
Dopamine RECEPTOR D3,8IRT,[O-][N+](=O)c1ccc(OCCNCCCOc2ccccc2)cc1,Ki,347,6.459670525
Dopamine RECEPTOR D3,8IRT,OC1C(CCN2CCN(CC2)c2ccccn2)Cc2cc(F)ccc12,Ki,347,6.459670525
Dopamine RECEPTOR D3,8IRT,[O-][N+](=O)c1ccc(OCCNCCCOc2ccccc2)cc1,Ki,345,6.462180905
Dopamine RECEPTOR D3,8IRT,Fc1ccc(CN2CCCC3(CCN(Cc4cc5ccc(Cl)cc5[nH]4)C3)C2)cc1F,Ki,345,6.462180905
Dopamine RECEPTOR D3,8IRT,NC1CCc2c(O)cccc2C1,Ki,343,6.46470588
Dopamine RECEPTOR D3,8IRT,CN1CCc2cc(O)ccc2Cc2ccc(O)cc2CC1,Ki,342,6.465973894
Dopamine RECEPTOR D3,8IRT,Cl.Clc1ccc(cc1)C(=O)CCCN1CCCc2ccccc2C1,Ki,342,6.465973894
Dopamine RECEPTOR D3,8IRT,COc1cccc(c1)C(=CCNCCCCN1CCN(CC1)c1cccc(Cl)c1Cl)c1cccc(OC)c1,Ki,342,6.465973894
Dopamine RECEPTOR D3,8IRT,CCCN1CCCC(C1)c1cccc(O)c1,Ki,340,6.468521083
Dopamine RECEPTOR D3,8IRT,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,Ki,340,6.468521083
Dopamine RECEPTOR D3,8IRT,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,Ki,340,6.468521083
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(Cc2cn(nn2)-c2ccccc2)CC1,Ki,340,6.468521083
Dopamine RECEPTOR D3,8IRT,COc1ccccc1N1CCN(Cc2cn(nn2)-c2ccccc2)CC1,Ki,340,6.468521083
Dopamine RECEPTOR D3,8IRT,O=C(NCCCCN1CCCN(CC1)C(c1ccccc1)c1ccccc1)c1cccs1,Ki,340,6.468521083
